city_name,year,month,price
Nanning,2018,10,11213
Nanning,2018,11,11232
Nanning,2018,12,11130
Nanning,2019,1,11173
Nanning,2019,2,11452
Nanning,2019,3,11722
Nanning,2019,4,11871
Nanning,2019,5,11833
Nanning,2019,6,11854
Nanning,2019,7,11862
Nanning,2019,8,11882
Nanning,2019,9,11932
Nanning,2019,10,12261
Nanning,2019,11,12240
Nanning,2019,12,11573
Nanning,2020,1,12297
Nanning,2020,2,12652
Nanning,2020,3,12287
Nanning,2020,4,12737
Nanning,2020,5,12620
Nanning,2020,6,11876
Nanning,2020,7,12499
Nanning,2020,8,12318
Nanning,2020,9,12118
Nanning,2020,10,12639
Nanning,2020,11,12262
Nanning,2020,12,13028
Nanning,2021,1,13211
Nanning,2021,2,13004
Nanning,2021,3,13380
Nanning,2021,4,13496
Nanning,2021,5,13591
Nanning,2021,6,13332
Nanning,2021,7,12751
Nanning,2021,8,13020
Nanning,2021,9,12791
Nanning,2021,10,12849
Nanning,2021,11,12837
Nanning,2021,12,13444
Nanning,2022,1,12979
Nanning,2022,2,13461
Nanning,2022,3,13096
Nanning,2022,4,12844
Nanning,2022,5,12794
Nanning,2022,6,12711
Nanning,2022,7,12994
Nanning,2022,8,13085
Nanning,2022,9,12841
Nanning,2022,10,12924
Nanning,2022,11,12487
Nanning,2022,12,12350
Nanning,2023,1,12121
Nanning,2023,2,12503
Nanning,2023,3,12683
Nanning,2023,4,12345
Nanning,2023,5,12266
Nanning,2023,6,11993
Nanning,2023,7,12362
Nanning,2023,8,11255
Nanning,2023,9,11274
Nanning,2023,10,11080
Nanning,2023,11,11070
Nanning,2023,12,10908
Nanning,2024,1,10951
Nanning,2024,2,10918
Nanning,2024,3,10131
Nanning,2024,4,10106
Nanning,2024,5,10255
Nanning,2024,6,10031
Nanning,2024,7,10122
Nanning,2024,8,10044
Nanning,2024,9,10040
Nanning,2024,10,10018
Nanning,2024,11,9992
Nanning,2024,12,9982
Shanghai,2015,1,30829
Shanghai,2015,2,31201
Shanghai,2015,3,31201
Shanghai,2015,4,31139
Shanghai,2015,5,31610
Shanghai,2015,6,32033
Shanghai,2015,7,32595
Shanghai,2015,8,32716
Shanghai,2015,9,33076
Shanghai,2015,10,33473
Shanghai,2015,11,34170
Shanghai,2015,12,35240
Shanghai,2016,1,36668
Shanghai,2016,2,37798
Shanghai,2016,3,43844
Shanghai,2016,4,45401
Shanghai,2016,5,45488
Shanghai,2016,6,45415
Shanghai,2016,7,45342
Shanghai,2016,8,46275
Shanghai,2016,9,48013
Shanghai,2016,10,49769
Shanghai,2016,11,51297
Shanghai,2016,12,52147
Shanghai,2017,1,52645
Shanghai,2017,2,53233
Shanghai,2017,3,52151
Shanghai,2017,4,51796
Shanghai,2017,5,53924
Shanghai,2017,6,53348
Shanghai,2017,7,52810
Shanghai,2017,8,50679
Shanghai,2017,9,50927
Shanghai,2017,10,50765
Shanghai,2017,11,50002
Shanghai,2017,12,50022
Shanghai,2018,1,50766
Shanghai,2018,2,51878
Shanghai,2018,3,51940
Shanghai,2018,4,50950
Shanghai,2018,5,50987
Shanghai,2018,6,51192
Shanghai,2018,7,52643
Shanghai,2018,8,52731
Shanghai,2018,9,51603
Shanghai,2018,10,50504
Shanghai,2018,11,50520
Shanghai,2018,12,51143
Shanghai,2019,1,51963
Shanghai,2019,2,52654
Shanghai,2019,3,51122
Shanghai,2019,4,51421
Shanghai,2019,5,50913
Shanghai,2019,6,50623
Shanghai,2019,7,52303
Shanghai,2019,8,52313
Shanghai,2019,9,52212
Shanghai,2019,10,52303
Shanghai,2019,11,52762
Shanghai,2019,12,52986
Shanghai,2020,1,54087
Shanghai,2020,2,54259
Shanghai,2020,3,55284
Shanghai,2020,4,52804
Shanghai,2020,5,52942
Shanghai,2020,6,54627
Shanghai,2020,7,55256
Shanghai,2020,8,55235
Shanghai,2020,9,57055
Shanghai,2020,10,57701
Shanghai,2020,11,57489
Shanghai,2020,12,58715
Shanghai,2021,1,60935
Shanghai,2021,2,60391
Shanghai,2021,3,64737
Shanghai,2021,4,67534
Shanghai,2021,5,69313
Shanghai,2021,6,69532
Shanghai,2021,7,69577
Shanghai,2021,8,67342
Shanghai,2021,9,63030
Shanghai,2021,10,65518
Shanghai,2021,11,65503
Shanghai,2021,12,68089
Shanghai,2022,1,67867
Shanghai,2022,2,67986
Shanghai,2022,3,69176
Shanghai,2022,4,62400
Shanghai,2022,5,66818
Shanghai,2022,6,67297
Shanghai,2022,7,66114
Shanghai,2022,8,66004
Shanghai,2022,9,68023
Shanghai,2022,10,68651
Shanghai,2022,11,68909
Shanghai,2022,12,68121
Shanghai,2023,1,71613
Shanghai,2023,2,69534
Shanghai,2023,3,68591
Shanghai,2023,4,69985
Shanghai,2023,5,70059
Shanghai,2023,6,69097
Shanghai,2023,7,67145
Shanghai,2023,8,70228
Shanghai,2023,9,71421
Shanghai,2023,10,71255
Shanghai,2023,11,69122
Shanghai,2023,12,70764
Shanghai,2024,1,70527
Shanghai,2024,2,74753
Shanghai,2024,3,68748
Shanghai,2024,4,67911
Shanghai,2024,5,69431
Shanghai,2024,6,67592
Shanghai,2024,7,68119
Shanghai,2024,8,68295
Shanghai,2024,9,66516
Shanghai,2024,10,65780
Shanghai,2024,11,65471
Shanghai,2024,12,66131
Shenyang,2015,1,7493
Shenyang,2015,2,7434
Shenyang,2015,3,7446
Shenyang,2015,4,7427
Shenyang,2015,5,7465
Shenyang,2015,6,7521
Shenyang,2015,7,7441
Shenyang,2015,8,7502
Shenyang,2015,9,7466
Shenyang,2015,10,7340
Shenyang,2015,11,7205
Shenyang,2015,12,7249
Shenyang,2016,1,7249
Shenyang,2016,2,7278
Shenyang,2016,3,7417
Shenyang,2016,4,7373
Shenyang,2016,5,7325
Shenyang,2016,6,7254
Shenyang,2016,7,7241
Shenyang,2016,8,7230
Shenyang,2016,9,7237
Shenyang,2016,10,7300
Shenyang,2016,11,7184
Shenyang,2016,12,7249
Shenyang,2017,1,7281
Shenyang,2017,2,7358
Shenyang,2017,3,7374
Shenyang,2017,4,7435
Shenyang,2017,5,7500
Shenyang,2017,6,7642
Shenyang,2017,7,7595
Shenyang,2017,8,7579
Shenyang,2017,9,7630
Shenyang,2017,10,7711
Shenyang,2017,11,7979
Shenyang,2017,12,8006
Shenyang,2018,1,8364
Shenyang,2018,2,8487
Shenyang,2018,3,8771
Shenyang,2018,4,8995
Shenyang,2018,5,9123
Shenyang,2018,6,9393
Shenyang,2018,7,9684
Shenyang,2018,8,9892
Shenyang,2018,9,10023
Shenyang,2018,10,10102
Shenyang,2018,11,10102
Shenyang,2018,12,10143
Shenyang,2019,1,10232
Shenyang,2019,2,10443
Shenyang,2019,3,10663
Shenyang,2019,4,10554
Shenyang,2019,5,10682
Shenyang,2019,6,10814
Shenyang,2019,7,10742
Shenyang,2019,8,10830
Shenyang,2019,9,10932
Shenyang,2019,10,10912
Shenyang,2019,11,11132
Shenyang,2019,12,11291
Shenyang,2020,1,10979
Shenyang,2020,2,11652
Shenyang,2020,3,11320
Shenyang,2020,4,11465
Shenyang,2020,5,10701
Shenyang,2020,6,11537
Shenyang,2020,7,11721
Shenyang,2020,8,11992
Shenyang,2020,9,11328
Shenyang,2020,10,10821
Shenyang,2020,11,11576
Shenyang,2020,12,11828
Shenyang,2021,1,12216
Shenyang,2021,2,11739
Shenyang,2021,3,11200
Shenyang,2021,4,12553
Shenyang,2021,5,13146
Shenyang,2021,6,12535
Shenyang,2021,7,12498
Shenyang,2021,8,12586
Shenyang,2021,9,11999
Shenyang,2021,10,11543
Shenyang,2021,11,11094
Shenyang,2021,12,11439
Shenyang,2022,1,12184
Shenyang,2022,2,11993
Shenyang,2022,3,11830
Shenyang,2022,4,12429
Shenyang,2022,5,11975
Shenyang,2022,6,11402
Shenyang,2022,7,11533
Shenyang,2022,8,11291
Shenyang,2022,9,11357
Shenyang,2022,10,11453
Shenyang,2022,11,11818
Shenyang,2022,12,11344
Shenyang,2023,1,11037
Shenyang,2023,2,10973
Shenyang,2023,3,10969
Shenyang,2023,4,11068
Shenyang,2023,5,11253
Shenyang,2023,6,11273
Shenyang,2023,7,10724
Shenyang,2023,8,10102
Shenyang,2023,9,10113
Shenyang,2023,10,9891
Shenyang,2023,11,9702
Shenyang,2023,12,9816
Shenyang,2024,1,9941
Shenyang,2024,2,9698
Shenyang,2024,3,9592
Shenyang,2024,4,9507
Shenyang,2024,5,9194
Shenyang,2024,6,9086
Shenyang,2024,7,9150
Shenyang,2024,8,9088
Shenyang,2024,9,9084
Shenyang,2024,10,9158
Shenyang,2024,11,9035
Shenyang,2024,12,9010
Shenzhen,2015,1,28995
Shenzhen,2015,2,29112
Shenzhen,2015,3,29438
Shenzhen,2015,4,30794
Shenzhen,2015,5,33387
Shenzhen,2015,6,36765
Shenzhen,2015,7,39903
Shenzhen,2015,8,39975
Shenzhen,2015,9,40234
Shenzhen,2015,10,40122
Shenzhen,2015,11,39454
Shenzhen,2015,12,41498
Shenzhen,2016,1,45028
Shenzhen,2016,2,47349
Shenzhen,2016,3,48833
Shenzhen,2016,4,46993
Shenzhen,2016,5,45855
Shenzhen,2016,6,44604
Shenzhen,2016,7,44708
Shenzhen,2016,8,45457
Shenzhen,2016,9,45768
Shenzhen,2016,10,45147
Shenzhen,2016,11,44986
Shenzhen,2016,12,43293
Shenzhen,2017,1,46053
Shenzhen,2017,2,46504
Shenzhen,2017,3,47516
Shenzhen,2017,4,49041
Shenzhen,2017,5,49371
Shenzhen,2017,6,49713
Shenzhen,2017,7,50082
Shenzhen,2017,8,50482
Shenzhen,2017,9,50782
Shenzhen,2017,10,51082
Shenzhen,2017,11,51282
Shenzhen,2017,12,51482
Shenzhen,2018,1,52506
Shenzhen,2018,2,52992
Shenzhen,2018,3,53528
Shenzhen,2018,4,54104
Shenzhen,2018,5,54322
Shenzhen,2018,6,54811
Shenzhen,2018,7,57133
Shenzhen,2018,8,57483
Shenzhen,2018,9,57260
Shenzhen,2018,10,54982
Shenzhen,2018,11,56123
Shenzhen,2018,12,58230
Shenzhen,2019,1,58604
Shenzhen,2019,2,61281
Shenzhen,2019,3,61123
Shenzhen,2019,4,61373
Shenzhen,2019,5,61454
Shenzhen,2019,6,62262
Shenzhen,2019,7,61623
Shenzhen,2019,8,61983
Shenzhen,2019,9,63123
Shenzhen,2019,10,65333
Shenzhen,2019,11,63714
Shenzhen,2019,12,64588
Shenzhen,2020,1,65129
Shenzhen,2020,2,66881
Shenzhen,2020,3,64012
Shenzhen,2020,4,66213
Shenzhen,2020,5,68068
Shenzhen,2020,6,69245
Shenzhen,2020,7,73129
Shenzhen,2020,8,73123
Shenzhen,2020,9,74974
Shenzhen,2020,10,75238
Shenzhen,2020,11,78249
Shenzhen,2020,12,83512
Shenzhen,2021,1,86429
Shenzhen,2021,2,84359
Shenzhen,2021,3,81986
Shenzhen,2021,4,79812
Shenzhen,2021,5,77129
Shenzhen,2021,6,73403
Shenzhen,2021,7,70786
Shenzhen,2021,8,68231
Shenzhen,2021,9,65593
Shenzhen,2021,10,65604
Shenzhen,2021,11,67094
Shenzhen,2021,12,71038
Shenzhen,2022,1,68042
Shenzhen,2022,2,67340
Shenzhen,2022,3,66562
Shenzhen,2022,4,69380
Shenzhen,2022,5,66243
Shenzhen,2022,6,66750
Shenzhen,2022,7,67131
Shenzhen,2022,8,66775
Shenzhen,2022,9,67570
Shenzhen,2022,10,65792
Shenzhen,2022,11,65893
Shenzhen,2022,12,68809
Shenzhen,2023,1,66122
Shenzhen,2023,2,68009
Shenzhen,2023,3,65703
Shenzhen,2023,4,65525
Shenzhen,2023,5,68131
Shenzhen,2023,6,66614
Shenzhen,2023,7,68022
Shenzhen,2023,8,64615
Shenzhen,2023,9,64094
Shenzhen,2023,10,63236
Shenzhen,2023,11,64097
Shenzhen,2023,12,64406
Shenzhen,2024,1,68003
Shenzhen,2024,2,69092
Shenzhen,2024,3,66740
Shenzhen,2024,4,66110
Shenzhen,2024,5,66653
Shenzhen,2024,6,66791
Shenzhen,2024,7,67599
Shenzhen,2024,8,68316
Shenzhen,2024,9,66867
Shenzhen,2024,10,66900
Shenzhen,2024,11,66155
Shenzhen,2024,12,67141
Shijiazhuang,2015,1,8859
Shijiazhuang,2015,2,8899
Shijiazhuang,2015,3,8888
Shijiazhuang,2015,4,8894
Shijiazhuang,2015,5,8967
Shijiazhuang,2015,6,8952
Shijiazhuang,2015,7,8934
Shijiazhuang,2015,8,8996
Shijiazhuang,2015,9,9027
Shijiazhuang,2015,10,8998
Shijiazhuang,2015,11,8998
Shijiazhuang,2015,12,8994
Shijiazhuang,2016,1,8994
Shijiazhuang,2016,2,9033
Shijiazhuang,2016,3,9201
Shijiazhuang,2016,4,9445
Shijiazhuang,2016,5,9717
Shijiazhuang,2016,6,9872
Shijiazhuang,2016,7,10030
Shijiazhuang,2016,8,10426
Shijiazhuang,2016,9,11114
Shijiazhuang,2016,10,13107
Shijiazhuang,2016,11,13747
Shijiazhuang,2016,12,14879
Shijiazhuang,2017,1,15143
Shijiazhuang,2017,2,15430
Shijiazhuang,2017,3,16704
Shijiazhuang,2017,4,18490
Shijiazhuang,2017,5,19228
Shijiazhuang,2017,6,19363
Shijiazhuang,2017,7,18946
Shijiazhuang,2017,8,18636
Shijiazhuang,2017,9,18445
Shijiazhuang,2017,10,18075
Shijiazhuang,2017,11,17571
Shijiazhuang,2017,12,16980
Shijiazhuang,2018,1,16693
Shijiazhuang,2018,2,16667
Shijiazhuang,2018,3,16731
Shijiazhuang,2018,4,16606
Shijiazhuang,2018,5,16469
Shijiazhuang,2018,6,14612
Shijiazhuang,2018,7,14722
Shijiazhuang,2018,8,14444
Shijiazhuang,2018,9,15471
Shijiazhuang,2018,10,15360
Shijiazhuang,2018,11,15180
Shijiazhuang,2018,12,15123
Shijiazhuang,2019,1,14942
Shijiazhuang,2019,2,14672
Shijiazhuang,2019,3,15111
Shijiazhuang,2019,4,15122
Shijiazhuang,2019,5,14932
Shijiazhuang,2019,6,14962
Shijiazhuang,2019,7,14954
Shijiazhuang,2019,8,14940
Shijiazhuang,2019,9,14643
Shijiazhuang,2019,10,14640
Shijiazhuang,2019,11,14623
Shijiazhuang,2019,12,14503
Shijiazhuang,2020,1,14683
Shijiazhuang,2020,2,14223
Shijiazhuang,2020,3,13614
Shijiazhuang,2020,4,15034
Shijiazhuang,2020,5,14877
Shijiazhuang,2020,6,14130
Shijiazhuang,2020,7,14271
Shijiazhuang,2020,8,14823
Shijiazhuang,2020,9,13782
Shijiazhuang,2020,10,14216
Shijiazhuang,2020,11,14008
Shijiazhuang,2020,12,14355
Shijiazhuang,2021,1,13798
Shijiazhuang,2021,2,13500
Shijiazhuang,2021,3,14081
Shijiazhuang,2021,4,14145
Shijiazhuang,2021,5,14436
Shijiazhuang,2021,6,14019
Shijiazhuang,2021,7,13611
Shijiazhuang,2021,8,13463
Shijiazhuang,2021,9,13995
Shijiazhuang,2021,10,13515
Shijiazhuang,2021,11,13718
Shijiazhuang,2021,12,14541
Shijiazhuang,2022,1,13724
Shijiazhuang,2022,2,13548
Shijiazhuang,2022,3,13522
Shijiazhuang,2022,4,13811
Shijiazhuang,2022,5,13735
Shijiazhuang,2022,6,13732
Shijiazhuang,2022,7,13810
Shijiazhuang,2022,8,13503
Shijiazhuang,2022,9,13077
Shijiazhuang,2022,10,13532
Shijiazhuang,2022,11,12653
Shijiazhuang,2022,12,13136
Shijiazhuang,2023,1,13795
Shijiazhuang,2023,2,13502
Shijiazhuang,2023,3,13188
Shijiazhuang,2023,4,13623
Shijiazhuang,2023,5,13858
Shijiazhuang,2023,6,13910
Shijiazhuang,2023,7,13741
Shijiazhuang,2023,8,13803
Shijiazhuang,2023,9,13541
Shijiazhuang,2023,10,13340
Shijiazhuang,2023,11,13195
Shijiazhuang,2023,12,13195
Shijiazhuang,2024,1,13168
Shijiazhuang,2024,2,12931
Shijiazhuang,2024,3,13037
Shijiazhuang,2024,4,12877
Shijiazhuang,2024,5,12715
Shijiazhuang,2024,6,12699
Shijiazhuang,2024,7,12679
Shijiazhuang,2024,8,12287
Shijiazhuang,2024,9,12315
Shijiazhuang,2024,10,12352
Shijiazhuang,2024,11,12224
Shijiazhuang,2024,12,12420
Suzhou,2015,1,10936
Suzhou,2015,2,10915
Suzhou,2015,3,10965
Suzhou,2015,4,10996
Suzhou,2015,5,11034
Suzhou,2015,6,11124
Suzhou,2015,7,11210
Suzhou,2015,8,11309
Suzhou,2015,9,11458
Suzhou,2015,10,11604
Suzhou,2015,11,11904
Suzhou,2015,12,12252
Suzhou,2016,1,12252
Suzhou,2016,2,12551
Suzhou,2016,3,14708
Suzhou,2016,4,15755
Suzhou,2016,5,16078
Suzhou,2016,6,16148
Suzhou,2016,7,15543
Suzhou,2016,8,15510
Suzhou,2016,9,15576
Suzhou,2016,10,16082
Suzhou,2016,11,16153
Suzhou,2016,12,16182
Suzhou,2017,1,15951
Suzhou,2017,2,16010
Suzhou,2017,3,16108
Suzhou,2017,4,15970
Suzhou,2017,5,15806
Suzhou,2017,6,15550
Suzhou,2017,7,15415
Suzhou,2017,8,15345
Suzhou,2017,9,15426
Suzhou,2017,10,15363
Suzhou,2017,11,15349
Suzhou,2017,12,15321
Suzhou,2018,1,15869
Suzhou,2018,2,16083
Suzhou,2018,3,16529
Suzhou,2018,4,16913
Suzhou,2018,5,17103
Suzhou,2018,6,17571
Suzhou,2018,7,18312
Suzhou,2018,8,18394
Suzhou,2018,9,20260
Suzhou,2018,10,19881
Suzhou,2018,11,20354
Suzhou,2018,12,20753
Suzhou,2019,1,20930
Suzhou,2019,2,21560
Suzhou,2019,3,21123
Suzhou,2019,4,21211
Suzhou,2019,5,21111
Suzhou,2019,6,21454
Suzhou,2019,7,22563
Suzhou,2019,8,22522
Suzhou,2019,9,22661
Suzhou,2019,10,22943
Suzhou,2019,11,23703
Suzhou,2019,12,22973
Suzhou,2020,1,22945
Suzhou,2020,2,23419
Suzhou,2020,3,22913
Suzhou,2020,4,23204
Suzhou,2020,5,23565
Suzhou,2020,6,22832
Suzhou,2020,7,22640
Suzhou,2020,8,22488
Suzhou,2020,9,21417
Suzhou,2020,10,22575
Suzhou,2020,11,21313
Suzhou,2020,12,21758
Suzhou,2021,1,21853
Suzhou,2021,2,22113
Suzhou,2021,3,23187
Suzhou,2021,4,21295
Suzhou,2021,5,22166
Suzhou,2021,6,22161
Suzhou,2021,7,23017
Suzhou,2021,8,22796
Suzhou,2021,9,21828
Suzhou,2021,10,21152
Suzhou,2021,11,21943
Suzhou,2021,12,21546
Suzhou,2022,1,23124
Suzhou,2022,2,21985
Suzhou,2022,3,23107
Suzhou,2022,4,22999
Suzhou,2022,5,24233
Suzhou,2022,6,24330
Suzhou,2022,7,25165
Suzhou,2022,8,25028
Suzhou,2022,9,24655
Suzhou,2022,10,24569
Suzhou,2022,11,24643
Suzhou,2022,12,23147
Suzhou,2023,1,24196
Suzhou,2023,2,24463
Suzhou,2023,3,24790
Suzhou,2023,4,22897
Suzhou,2023,5,24122
Suzhou,2023,6,23882
Suzhou,2023,7,23876
Suzhou,2023,8,23490
Suzhou,2023,9,23661
Suzhou,2023,10,23187
Suzhou,2023,11,23033
Suzhou,2023,12,22908
Suzhou,2024,1,22628
Suzhou,2024,2,22395
Suzhou,2024,3,22410
Suzhou,2024,4,21813
Suzhou,2024,5,21311
Suzhou,2024,6,21359
Suzhou,2024,7,20724
Suzhou,2024,8,20699
Suzhou,2024,9,22750
Suzhou,2024,10,19949
Suzhou,2024,11,20052
Suzhou,2024,12,19720
Tianjin,2015,1,14718
Tianjin,2015,2,14933
Tianjin,2015,3,14686
Tianjin,2015,4,14844
Tianjin,2015,5,14890
Tianjin,2015,6,15065
Tianjin,2015,7,15105
Tianjin,2015,8,15138
Tianjin,2015,9,15232
Tianjin,2015,10,15426
Tianjin,2015,11,15478
Tianjin,2015,12,15554
Tianjin,2016,1,15554
Tianjin,2016,2,15558
Tianjin,2016,3,16139
Tianjin,2016,4,16949
Tianjin,2016,5,17406
Tianjin,2016,6,17714
Tianjin,2016,7,17796
Tianjin,2016,8,18416
Tianjin,2016,9,19765
Tianjin,2016,10,22661
Tianjin,2016,11,22924
Tianjin,2016,12,23222
Tianjin,2017,1,23292
Tianjin,2017,2,23470
Tianjin,2017,3,24563
Tianjin,2017,4,25050
Tianjin,2017,5,25185
Tianjin,2017,6,24943
Tianjin,2017,7,24804
Tianjin,2017,8,24244
Tianjin,2017,9,23854
Tianjin,2017,10,23384
Tianjin,2017,11,22708
Tianjin,2017,12,22207
Tianjin,2018,1,22319
Tianjin,2018,2,22359
Tianjin,2018,3,22679
Tianjin,2018,4,22910
Tianjin,2018,5,23044
Tianjin,2018,6,23571
Tianjin,2018,7,24543
Tianjin,2018,8,23921
Tianjin,2018,9,24813
Tianjin,2018,10,24912
Tianjin,2018,11,25422
Tianjin,2018,12,24943
Tianjin,2019,1,25522
Tianjin,2019,2,24761
Tianjin,2019,3,24813
