city_name,year,month,price
Tianjin,2019,4,25360
Tianjin,2019,5,25363
Tianjin,2019,6,25622
Tianjin,2019,7,26101
Tianjin,2019,8,25282
Tianjin,2019,9,25614
Tianjin,2019,10,25412
Tianjin,2019,11,25522
Tianjin,2019,12,25996
Tianjin,2020,1,25724
Tianjin,2020,2,24997
Tianjin,2020,3,25533
Tianjin,2020,4,25433
Tianjin,2020,5,25107
Tianjin,2020,6,24699
Tianjin,2020,7,24719
Tianjin,2020,8,24381
Tianjin,2020,9,25442
Tianjin,2020,10,26138
Tianjin,2020,11,25117
Tianjin,2020,12,25859
Tianjin,2021,1,26232
Tianjin,2021,2,26391
Tianjin,2021,3,25215
Tianjin,2021,4,25182
Tianjin,2021,5,25176
Tianjin,2021,6,24980
Tianjin,2021,7,25916
Tianjin,2021,8,25559
Tianjin,2021,9,27584
Tianjin,2021,10,27141
Tianjin,2021,11,27244
Tianjin,2021,12,25587
Tianjin,2022,1,24930
Tianjin,2022,2,27361
Tianjin,2022,3,26301
Tianjin,2022,4,26137
Tianjin,2022,5,22991
Tianjin,2022,6,25652
Tianjin,2022,7,22728
Tianjin,2022,8,22932
Tianjin,2022,9,22941
Tianjin,2022,10,23463
Tianjin,2022,11,23834
Tianjin,2022,12,26076
Tianjin,2023,1,24851
Tianjin,2023,2,24680
Tianjin,2023,3,26493
Tianjin,2023,4,25028
Tianjin,2023,5,22533
Tianjin,2023,6,22635
Tianjin,2023,7,22505
Tianjin,2023,8,20917
Tianjin,2023,9,21263
Tianjin,2023,10,20963
Tianjin,2023,11,20914
Tianjin,2023,12,20659
Tianjin,2024,1,22703
Tianjin,2024,2,20658
Tianjin,2024,3,20514
Tianjin,2024,4,19746
Tianjin,2024,5,19302
Tianjin,2024,6,19045
Tianjin,2024,7,19458
Tianjin,2024,8,19623
Tianjin,2024,9,19466
Tianjin,2024,10,19007
Tianjin,2024,11,18920
Tianjin,2024,12,19474
Urumchi,2015,1,5272
Urumchi,2015,2,5398
Urumchi,2015,3,5436
Urumchi,2015,4,5500
Urumchi,2015,5,6380
Urumchi,2015,6,6638
Urumchi,2015,7,6549
Urumchi,2015,8,6222
Urumchi,2015,9,6134
Urumchi,2015,10,6217
Urumchi,2015,11,5346
Urumchi,2015,12,5750
Urumchi,2016,1,6553
Urumchi,2016,2,6567
Urumchi,2016,3,6641
Urumchi,2016,4,6672
Urumchi,2016,5,6674
Urumchi,2016,6,6657
Urumchi,2016,7,6642
Urumchi,2016,8,6637
Urumchi,2016,9,6666
Urumchi,2016,10,6696
Urumchi,2016,11,6639
Urumchi,2016,12,6668
Urumchi,2017,1,6634
Urumchi,2017,2,6631
Urumchi,2017,3,6673
Urumchi,2017,4,6707
Urumchi,2017,5,6678
Urumchi,2017,6,6719
Urumchi,2017,7,6783
Urumchi,2017,8,6821
Urumchi,2017,9,6876
Urumchi,2017,10,6985
Urumchi,2017,11,7179
Urumchi,2017,12,7257
Urumchi,2018,1,7632
Urumchi,2018,2,7782
Urumchi,2018,3,8022
Urumchi,2018,4,8223
Urumchi,2018,5,8305
Urumchi,2018,6,8481
Urumchi,2018,7,8373
Urumchi,2018,8,8633
Urumchi,2018,9,8531
Urumchi,2018,10,8382
Urumchi,2018,11,8262
Urumchi,2018,12,8240
Urumchi,2019,1,8251
Urumchi,2019,2,8320
Urumchi,2019,3,8160
Urumchi,2019,4,8271
Urumchi,2019,5,8211
Urumchi,2019,6,8454
Urumchi,2019,7,8313
Urumchi,2019,8,8401
Urumchi,2019,9,8340
Urumchi,2019,10,8511
Urumchi,2019,11,8501
Urumchi,2019,12,8557
Urumchi,2020,1,8617
Urumchi,2020,2,8698
Urumchi,2020,3,8576
Urumchi,2020,4,8240
Urumchi,2020,5,8411
Urumchi,2020,6,8402
Urumchi,2020,7,8371
Urumchi,2020,8,8491
Urumchi,2020,9,8167
Urumchi,2020,10,8396
Urumchi,2020,11,8444
Urumchi,2020,12,8576
Urumchi,2021,1,9136
Urumchi,2021,2,9193
Urumchi,2021,3,8639
Urumchi,2021,4,8643
Urumchi,2021,5,8507
Urumchi,2021,6,8940
Urumchi,2021,7,8815
Urumchi,2021,8,8879
Urumchi,2021,9,8600
Urumchi,2021,10,8543
Urumchi,2021,11,8801
Urumchi,2021,12,8471
Urumchi,2022,1,8761
Urumchi,2022,2,8614
Urumchi,2022,3,8680
Urumchi,2022,4,8636
Urumchi,2022,5,8757
Urumchi,2022,6,8417
Urumchi,2022,7,8828
Urumchi,2022,8,8836
Urumchi,2022,9,8716
Urumchi,2022,10,8821
Urumchi,2022,11,8519
Urumchi,2022,12,8251
Urumchi,2023,1,8416
Urumchi,2023,2,8583
Urumchi,2023,3,8726
Urumchi,2023,4,8683
Urumchi,2023,5,8548
Urumchi,2023,6,8550
Urumchi,2023,7,8696
Urumchi,2023,8,8581
Urumchi,2023,9,8590
Urumchi,2023,10,8523
Urumchi,2023,11,8497
Urumchi,2023,12,8445
Urumchi,2024,1,8504
Urumchi,2024,2,8510
Urumchi,2024,3,8575
Urumchi,2024,4,8477
Urumchi,2024,5,8458
Urumchi,2024,6,8396
Urumchi,2024,7,8335
Urumchi,2024,8,8298
Urumchi,2024,9,8331
Urumchi,2024,10,8358
Urumchi,2024,11,8343
Urumchi,2024,12,8307
Wuhan,2015,1,9271
Wuhan,2015,2,9287
Wuhan,2015,3,9339
Wuhan,2015,4,9418
Wuhan,2015,5,9445
Wuhan,2015,6,9452
Wuhan,2015,7,9564
Wuhan,2015,8,9720
Wuhan,2015,9,9829
Wuhan,2015,10,9935
Wuhan,2015,11,10011
Wuhan,2015,12,10001
Wuhan,2016,1,10001
Wuhan,2016,2,10001
Wuhan,2016,3,10224
Wuhan,2016,4,10478
Wuhan,2016,5,10760
Wuhan,2016,6,11102
Wuhan,2016,7,11269
Wuhan,2016,8,11429
Wuhan,2016,9,11735
Wuhan,2016,10,12564
Wuhan,2016,11,13476
Wuhan,2016,12,13876
Wuhan,2017,1,13987
Wuhan,2017,2,14117
Wuhan,2017,3,14680
Wuhan,2017,4,15024
Wuhan,2017,5,15276
Wuhan,2017,6,15493
Wuhan,2017,7,15779
Wuhan,2017,8,15942
Wuhan,2017,9,16069
Wuhan,2017,10,16155
Wuhan,2017,11,16245
Wuhan,2017,12,16260
Wuhan,2018,1,16647
Wuhan,2018,2,16784
Wuhan,2018,3,17113
Wuhan,2018,4,17377
Wuhan,2018,5,17498
Wuhan,2018,6,17823
Wuhan,2018,7,17894
Wuhan,2018,8,17734
Wuhan,2018,9,18380
Wuhan,2018,10,18310
Wuhan,2018,11,17943
Wuhan,2018,12,18314
Wuhan,2019,1,17814
Wuhan,2019,2,18581
Wuhan,2019,3,18554
Wuhan,2019,4,18253
Wuhan,2019,5,17961
Wuhan,2019,6,17940
Wuhan,2019,7,17942
Wuhan,2019,8,18111
Wuhan,2019,9,18173
Wuhan,2019,10,17982
Wuhan,2019,11,18323
Wuhan,2019,12,17578
Wuhan,2020,1,17565
Wuhan,2020,2,16822
Wuhan,2020,3,15959
Wuhan,2020,4,17517
Wuhan,2020,5,17519
Wuhan,2020,6,18476
Wuhan,2020,7,18952
Wuhan,2020,8,18085
Wuhan,2020,9,18363
Wuhan,2020,10,18448
Wuhan,2020,11,18954
Wuhan,2020,12,18640
Wuhan,2021,1,18540
Wuhan,2021,2,19034
Wuhan,2021,3,19324
Wuhan,2021,4,18962
Wuhan,2021,5,19430
Wuhan,2021,6,19277
Wuhan,2021,7,19760
Wuhan,2021,8,19582
Wuhan,2021,9,19377
Wuhan,2021,10,19141
Wuhan,2021,11,19208
Wuhan,2021,12,19724
Wuhan,2022,1,19090
Wuhan,2022,2,20110
Wuhan,2022,3,20029
Wuhan,2022,4,20262
Wuhan,2022,5,18730
Wuhan,2022,6,19120
Wuhan,2022,7,18639
Wuhan,2022,8,18495
Wuhan,2022,9,18585
Wuhan,2022,10,18677
Wuhan,2022,11,18605
Wuhan,2022,12,18687
Wuhan,2023,1,18666
Wuhan,2023,2,18719
Wuhan,2023,3,19327
Wuhan,2023,4,19202
Wuhan,2023,5,18451
Wuhan,2023,6,18020
Wuhan,2023,7,18033
Wuhan,2023,8,17041
Wuhan,2023,9,17326
Wuhan,2023,10,17086
Wuhan,2023,11,16868
Wuhan,2023,12,16430
Wuhan,2024,1,16473
Wuhan,2024,2,16481
Wuhan,2024,3,16132
Wuhan,2024,4,15896
Wuhan,2024,5,15613
Wuhan,2024,6,15793
Wuhan,2024,7,15384
Wuhan,2024,8,15427
Wuhan,2024,9,14950
Wuhan,2024,10,14901
Wuhan,2024,11,14747
Wuhan,2024,12,14734
Xi'an,2015,1,6805
Xi'an,2015,2,6816
Xi'an,2015,3,6791
Xi'an,2015,4,6776
Xi'an,2015,5,6801
Xi'an,2015,6,6763
Xi'an,2015,7,6689
Xi'an,2015,8,6624
Xi'an,2015,9,6615
Xi'an,2015,10,6554
Xi'an,2015,11,6497
Xi'an,2015,12,6456
Xi'an,2016,1,6456
Xi'an,2016,2,6555
Xi'an,2016,3,6547
Xi'an,2016,4,6510
Xi'an,2016,5,6454
Xi'an,2016,6,6367
Xi'an,2016,7,6321
Xi'an,2016,8,6292
Xi'an,2016,9,6314
Xi'an,2016,10,6387
Xi'an,2016,11,6364
Xi'an,2016,12,6520
Xi'an,2017,1,6563
Xi'an,2017,2,6580
Xi'an,2017,3,6671
Xi'an,2017,4,6946
Xi'an,2017,5,7226
Xi'an,2017,6,7633
Xi'an,2017,7,7801
Xi'an,2017,8,7964
Xi'an,2017,9,8040
Xi'an,2017,10,8200
Xi'an,2017,11,8689
Xi'an,2017,12,8888
Xi'an,2018,1,10116
Xi'an,2018,2,10639
Xi'an,2018,3,11495
Xi'an,2018,4,12422
Xi'an,2018,5,12945
Xi'an,2018,6,13474
Xi'an,2018,7,13892
Xi'an,2018,8,13983
Xi'an,2018,9,14681
Xi'an,2018,10,13922
Xi'an,2018,11,13920
Xi'an,2018,12,14143
Xi'an,2019,1,14483
Xi'an,2019,2,15614
Xi'an,2019,3,14973
Xi'an,2019,4,14714
Xi'an,2019,5,14403
Xi'an,2019,6,14504
Xi'an,2019,7,14941
Xi'an,2019,8,14862
Xi'an,2019,9,14832
Xi'an,2019,10,14731
Xi'an,2019,11,14573
Xi'an,2019,12,14693
Xi'an,2020,1,14633
Xi'an,2020,2,15076
Xi'an,2020,3,15182
Xi'an,2020,4,15078
Xi'an,2020,5,14857
Xi'an,2020,6,14583
Xi'an,2020,7,15039
Xi'an,2020,8,15329
Xi'an,2020,9,15004
Xi'an,2020,10,15503
Xi'an,2020,11,16337
Xi'an,2020,12,15133
Xi'an,2021,1,15702
Xi'an,2021,2,15755
Xi'an,2021,3,16233
Xi'an,2021,4,17743
Xi'an,2021,5,18073
Xi'an,2021,6,20417
Xi'an,2021,7,19076
Xi'an,2021,8,18043
Xi'an,2021,9,17536
Xi'an,2021,10,16432
Xi'an,2021,11,16283
Xi'an,2021,12,16001
Xi'an,2022,1,14942
Xi'an,2022,2,18142
Xi'an,2022,3,16196
Xi'an,2022,4,16647
Xi'an,2022,5,16348
Xi'an,2022,6,16352
Xi'an,2022,7,16814
Xi'an,2022,8,16761
Xi'an,2022,9,17209
Xi'an,2022,10,17001
Xi'an,2022,11,17294
Xi'an,2022,12,17510
Xi'an,2023,1,17646
Xi'an,2023,2,17531
Xi'an,2023,3,17777
Xi'an,2023,4,18023
Xi'an,2023,5,17495
Xi'an,2023,6,17154
Xi'an,2023,7,17185
Xi'an,2023,8,15756
Xi'an,2023,9,15702
Xi'an,2023,10,15739
Xi'an,2023,11,15447
Xi'an,2023,12,15228
Xi'an,2024,1,15700
Xi'an,2024,2,15444
Xi'an,2024,3,15162
Xi'an,2024,4,15228
Xi'an,2024,5,15075
Xi'an,2024,6,15141
Xi'an,2024,7,14822
Xi'an,2024,8,14776
Xi'an,2024,9,14453
Xi'an,2024,10,14588
Xi'an,2024,11,14628
Xi'an,2024,12,14753
Xiamen,2015,1,24675
Xiamen,2015,2,24916
Xiamen,2015,3,25413
Xiamen,2015,4,25410
Xiamen,2015,5,25399
Xiamen,2015,6,25395
Xiamen,2015,7,25672
Xiamen,2015,8,25896
Xiamen,2015,9,25821
Xiamen,2015,10,25640
Xiamen,2015,11,25969
Xiamen,2015,12,25972
Xiamen,2016,1,26162
Xiamen,2016,2,26242
Xiamen,2016,3,26898
Xiamen,2016,4,28367
Xiamen,2016,5,30149
Xiamen,2016,6,32256
Xiamen,2016,7,34453
Xiamen,2016,8,35362
Xiamen,2016,9,36477
Xiamen,2016,10,38101
Xiamen,2016,11,38238
Xiamen,2016,12,38886
Xiamen,2017,1,39596
Xiamen,2017,2,40072
Xiamen,2017,3,42899
Xiamen,2017,4,47605
Xiamen,2017,5,48694
Xiamen,2017,6,48170
Xiamen,2017,7,47693
Xiamen,2017,8,47693
Xiamen,2017,9,48004
Xiamen,2017,10,48034
Xiamen,2017,11,47853
Xiamen,2017,12,47181
Xiamen,2018,1,46665
Xiamen,2018,2,47105
Xiamen,2018,3,46540
Xiamen,2018,4,45644
Xiamen,2018,5,45001
Xiamen,2018,6,42992
Xiamen,2018,7,42963
Xiamen,2018,8,42624
Xiamen,2018,9,42422
Xiamen,2018,10,43143
Xiamen,2018,11,41912
Xiamen,2018,12,41802
Xiamen,2019,1,42314
Xiamen,2019,2,42331
Xiamen,2019,3,42341
Xiamen,2019,4,42531
Xiamen,2019,5,42851
Xiamen,2019,6,43853
Xiamen,2019,7,43854
Xiamen,2019,8,43670
Xiamen,2019,9,43753
Xiamen,2019,10,42943
Xiamen,2019,11,43801
Xiamen,2019,12,44914
Xiamen,2020,1,46025
Xiamen,2020,2,46617
Xiamen,2020,3,47508
Xiamen,2020,4,46218
Xiamen,2020,5,44990
Xiamen,2020,6,45330
Xiamen,2020,7,45583
Xiamen,2020,8,46093
Xiamen,2020,9,47121
Xiamen,2020,10,48366
Xiamen,2020,11,47353
Xiamen,2020,12,48738
Xiamen,2021,1,49413
Xiamen,2021,2,47608
Xiamen,2021,3,48337
Xiamen,2021,4,49809
Xiamen,2021,5,50894
Xiamen,2021,6,49253
Xiamen,2021,7,50180
Xiamen,2021,8,52090
Xiamen,2021,9,50166
Xiamen,2021,10,50641
Xiamen,2021,11,50005
Xiamen,2021,12,49289
Xiamen,2022,1,51213
Xiamen,2022,2,50588
Xiamen,2022,3,50796
Xiamen,2022,4,50731
Xiamen,2022,5,50680
Xiamen,2022,6,52342
Xiamen,2022,7,50030
Xiamen,2022,8,49836
Xiamen,2022,9,50881
Xiamen,2022,10,50635
Xiamen,2022,11,51713
Xiamen,2022,12,51863
Xiamen,2023,1,51480
Xiamen,2023,2,51684
Xiamen,2023,3,53030
Xiamen,2023,4,52605
Xiamen,2023,5,48889
Xiamen,2023,6,50521
Xiamen,2023,7,49221
Xiamen,2023,8,51074
Xiamen,2023,9,50580
Xiamen,2023,10,51565
Xiamen,2023,11,49992
Xiamen,2023,12,49444
Xiamen,2024,1,47226
Xiamen,2024,2,47184
Xiamen,2024,3,46087
Xiamen,2024,4,45055
Xiamen,2024,5,44175
Xiamen,2024,6,43506
Xiamen,2024,7,42557
Xiamen,2024,8,42179
Xiamen,2024,9,40711
Xiamen,2024,10,40654
Xiamen,2024,11,39667
Xiamen,2024,12,39108
Yinchuan,2015,1,5123
Yinchuan,2015,2,5254
Yinchuan,2015,3,5488
Yinchuan,2015,4,5574
Yinchuan,2015,5,4920
Yinchuan,2015,6,4911
Yinchuan,2015,7,4674
Yinchuan,2015,8,5609
Yinchuan,2015,9,6831
Yinchuan,2015,10,5800
Yinchuan,2015,11,5416
Yinchuan,2015,12,4634
Yinchuan,2016,1,5363
Yinchuan,2016,2,5374
Yinchuan,2016,3,5319
Yinchuan,2016,4,5205
Yinchuan,2016,5,5193
Yinchuan,2016,6,5367
Yinchuan,2016,7,5339
Yinchuan,2016,8,5324
Yinchuan,2016,9,5358
Yinchuan,2016,10,5376
Yinchuan,2016,11,5313
Yinchuan,2016,12,5333
Yinchuan,2017,1,5228
Yinchuan,2017,2,5241
Yinchuan,2017,3,5273
Yinchuan,2017,4,5261
Yinchuan,2017,5,5313
Yinchuan,2017,6,5355
Yinchuan,2017,7,5396
Yinchuan,2017,8,5440
Yinchuan,2017,9,5261
Yinchuan,2017,10,5011
Yinchuan,2017,11,4979
Yinchuan,2017,12,4950
Yinchuan,2018,1,5042
Yinchuan,2018,2,5105
Yinchuan,2018,3,5185
Yinchuan,2018,4,5243
Yinchuan,2018,5,5269
Yinchuan,2018,6,5373
Yinchuan,2018,7,5563
Yinchuan,2018,8,5592
Yinchuan,2018,9,5531
Yinchuan,2018,10,5521
Yinchuan,2018,11,5732
Yinchuan,2018,12,5653
Yinchuan,2019,1,5633
Yinchuan,2019,2,5782
Yinchuan,2019,3,5943
Yinchuan,2019,4,5912
Yinchuan,2019,5,5902
Yinchuan,2019,6,5982
Yinchuan,2019,7,5914
Yinchuan,2019,8,5982
Yinchuan,2019,9,6282
Yinchuan,2019,10,6423
Yinchuan,2019,11,6452
Yinchuan,2019,12,6549
Yinchuan,2020,1,6660
Yinchuan,2020,2,6762
Yinchuan,2020,3,6693
Yinchuan,2020,4,6618
Yinchuan,2020,5,6775
Yinchuan,2020,6,6763
Yinchuan,2020,7,6817
Yinchuan,2020,8,6708
Yinchuan,2020,9,6801
Yinchuan,2020,10,7012
Yinchuan,2020,11,6927
Yinchuan,2020,12,7016
Yinchuan,2021,1,7302
Yinchuan,2021,2,7427
Yinchuan,2021,3,7558
Yinchuan,2021,4,7940
Yinchuan,2021,5,8326
Yinchuan,2021,6,7807
Yinchuan,2021,7,7714
Yinchuan,2021,8,8254
Yinchuan,2021,9,7748
Yinchuan,2021,10,7633
Yinchuan,2021,11,7864
Yinchuan,2021,12,7629
Yinchuan,2022,1,7991
Yinchuan,2022,2,7595
Yinchuan,2022,3,7916
Yinchuan,2022,4,7876
Yinchuan,2022,5,7868
Yinchuan,2022,6,7805
Yinchuan,2022,7,7624
Yinchuan,2022,8,7562
Yinchuan,2022,9,7659
Yinchuan,2022,10,7677
Yinchuan,2022,11,7582
Yinchuan,2022,12,7686
Yinchuan,2023,1,7415
Yinchuan,2023,2,7595
Yinchuan,2023,3,7507
Yinchuan,2023,4,7449
Yinchuan,2023,5,7662
Yinchuan,2023,6,7582
Yinchuan,2023,7,7631
Yinchuan,2023,8,7438
Yinchuan,2023,9,7412
Yinchuan,2023,10,7424
Yinchuan,2023,11,7215
Yinchuan,2023,12,7300
Yinchuan,2024,1,7408
Yinchuan,2024,2,7440
Yinchuan,2024,3,7260
Yinchuan,2024,4,7324
Yinchuan,2024,5,7208
Yinchuan,2024,6,7215
Yinchuan,2024,7,7157
Yinchuan,2024,8,7165
Yinchuan,2024,9,7087
Yinchuan,2024,10,7223
Yinchuan,2024,11,7193
Yinchuan,2024,12,7117
Zhengzhou,2015,1,8491
Zhengzhou,2015,2,8480
Zhengzhou,2015,3,8534
Zhengzhou,2015,4,8574
Zhengzhou,2015,5,8633
Zhengzhou,2015,6,8696
Zhengzhou,2015,7,8723
Zhengzhou,2015,8,8757
Zhengzhou,2015,9,8783
Zhengzhou,2015,10,8773
Zhengzhou,2015,11,8896
Zhengzhou,2015,12,8798
Zhengzhou,2016,1,8798
Zhengzhou,2016,2,8830
Zhengzhou,2016,3,8973
Zhengzhou,2016,4,9080
Zhengzhou,2016,5,9199
Zhengzhou,2016,6,9306
Zhengzhou,2016,7,9363
Zhengzhou,2016,8,9570
Zhengzhou,2016,9,10049
Zhengzhou,2016,10,11263
Zhengzhou,2016,11,11771
Zhengzhou,2016,12,12092
Zhengzhou,2017,1,12129
Zhengzhou,2017,2,12146
Zhengzhou,2017,3,12464
Zhengzhou,2017,4,12751
Zhengzhou,2017,5,12912
Zhengzhou,2017,6,12949
Zhengzhou,2017,7,12994
Zhengzhou,2017,8,12986
Zhengzhou,2017,9,12969
Zhengzhou,2017,10,12957
Zhengzhou,2017,11,12929
Zhengzhou,2017,12,12860
Zhengzhou,2018,1,13004
Zhengzhou,2018,2,13037
Zhengzhou,2018,3,13228
Zhengzhou,2018,4,13372
Zhengzhou,2018,5,13436
Zhengzhou,2018,6,13692
Zhengzhou,2018,7,13792
Zhengzhou,2018,8,13932
Zhengzhou,2018,9,14933
Zhengzhou,2018,10,14422
Zhengzhou,2018,11,14303
Zhengzhou,2018,12,13911
Zhengzhou,2019,1,13803
Zhengzhou,2019,2,14353
Zhengzhou,2019,3,14901
Zhengzhou,2019,4,14723
Zhengzhou,2019,5,14213
Zhengzhou,2019,6,13930
Zhengzhou,2019,7,13914
Zhengzhou,2019,8,13901
Zhengzhou,2019,9,14201
Zhengzhou,2019,10,13820
Zhengzhou,2019,11,13925
Zhengzhou,2019,12,13947
Zhengzhou,2020,1,13971
Zhengzhou,2020,2,14140
Zhengzhou,2020,3,13756
Zhengzhou,2020,4,14030
Zhengzhou,2020,5,14417
Zhengzhou,2020,6,14123
Zhengzhou,2020,7,13661
Zhengzhou,2020,8,13858
Zhengzhou,2020,9,13623
Zhengzhou,2020,10,13475
Zhengzhou,2020,11,13382
Zhengzhou,2020,12,13890
Zhengzhou,2021,1,13546
Zhengzhou,2021,2,14175
Zhengzhou,2021,3,13932
Zhengzhou,2021,4,14011
Zhengzhou,2021,5,13966
Zhengzhou,2021,6,13750
Zhengzhou,2021,7,14619
Zhengzhou,2021,8,14674
Zhengzhou,2021,9,14240
Zhengzhou,2021,10,13968
Zhengzhou,2021,11,14245
Zhengzhou,2021,12,14161
Zhengzhou,2022,1,13790
Zhengzhou,2022,2,15721
Zhengzhou,2022,3,14759
Zhengzhou,2022,4,14707
Zhengzhou,2022,5,13851
Zhengzhou,2022,6,14617
Zhengzhou,2022,7,14180
Zhengzhou,2022,8,14174
Zhengzhou,2022,9,13813
Zhengzhou,2022,10,14162
Zhengzhou,2022,11,12970
Zhengzhou,2022,12,12545
Zhengzhou,2023,1,13742
Zhengzhou,2023,2,14176
Zhengzhou,2023,3,13491
Zhengzhou,2023,4,13545
Zhengzhou,2023,5,13340
Zhengzhou,2023,6,13218
Zhengzhou,2023,7,13097
Zhengzhou,2023,8,13429
Zhengzhou,2023,9,12974
Zhengzhou,2023,10,12848
Zhengzhou,2023,11,12380
Zhengzhou,2023,12,12835
Zhengzhou,2024,1,12885
Zhengzhou,2024,2,12840
Zhengzhou,2024,3,13555
Zhengzhou,2024,4,12666
Zhengzhou,2024,5,12297
Zhengzhou,2024,6,12690
Zhengzhou,2024,7,12273
Zhengzhou,2024,8,12483
Zhengzhou,2024,9,12764
Zhengzhou,2024,10,12652
Zhengzhou,2024,11,12299
Zhengzhou,2024,12,12153
